trip_id,route_id,driver_id,vendor_id,shift_id,scheduled_pickup_time,actual_pickup_time,scheduled_drop_time,actual_drop_time,distance_km,cost,mode,status
T000163,R013,D0039,V3,S2,2026-06-02T10:15:00,2026-06-02T10:17:48,2026-06-02T11:00:00,2026-06-02T11:00:00,11.2,244.6,cab,completed
T000164,R013,D0101,V5,S2,2026-06-02T10:15:00,2026-06-02T10:26:06,2026-06-02T11:00:00,2026-06-02T11:09:48.392946,10.9,241.1,cab,completed
T000165,R013,D0101,V5,S2,2026-06-02T10:15:00,2026-06-02T10:24:36,2026-06-02T11:00:00,2026-06-02T11:06:46.320832,11.3,248.9,cab,completed
T000166,R013,D0031,V3,S2,2026-06-02T10:15:00,2026-06-02T10:21:54,2026-06-02T11:00:00,2026-06-02T11:06:10.034024,11.0,235.8,cab,completed
T000167,R013,D0085,V3,S2,2026-06-02T10:15:00,2026-06-02T10:15:06,2026-06-02T11:00:00,2026-06-02T11:00:00,11.1,254.0,cab,completed
T000168,R013,D0014,V5,S2,2026-06-02T10:15:00,2026-06-02T10:15:36,2026-06-02T11:00:00,2026-06-02T11:00:00,10.5,230.1,cab,completed
T000169,R018,D0099,V5,S2,2026-06-02T10:15:00,2026-06-02T10:21:18,2026-06-02T11:00:00,2026-06-02T11:05:52.454391,15.3,106.7,shuttle,completed
T000170,R018,D0091,V4,S2,2026-06-02T10:15:00,2026-06-02T10:30:30,2026-06-02T11:00:00,2026-06-02T11:15:00.376735,16.0,100.2,shuttle,completed
T000171,R020,D0030,V2,S2,2026-06-02T10:15:00,,2026-06-02T11:00:00,,9.9,138.3,nodal,no_show
T000172,R020,D0086,V1,S2,2026-06-02T10:15:00,2026-06-02T10:24:06,2026-06-02T11:00:00,2026-06-02T11:05:50.620059,10.7,152.6,nodal,completed
T000173,R020,D0008,V1,S2,2026-06-02T10:15:00,2026-06-02T10:21:30,2026-06-02T11:00:00,2026-06-02T11:02:25.115753,10.6,139.8,nodal,completed
T000174,R020,D0008,V1,S2,2026-06-02T10:15:00,2026-06-02T10:24:30,2026-06-02T11:00:00,2026-06-02T11:06:33.550625,9.7,146.0,nodal,completed
T000175,R022,D0045,V1,S2,2026-06-02T10:15:00,2026-06-02T10:15:24,2026-06-02T11:00:00,2026-06-02T11:00:00,16.3,310.8,cab,completed
T000176,R022,D0047,V3,S2,2026-06-02T10:15:00,2026-06-02T10:15:00,2026-06-02T11:00:00,2026-06-02T11:00:00,17.5,334.1,cab,completed
T000177,R022,D0009,V1,S2,2026-06-02T10:15:00,2026-06-02T10:21:36,2026-06-02T11:00:00,2026-06-02T11:06:05.193104,16.3,324.0,cab,completed
T000178,R022,D0108,V5,S2,2026-06-02T10:15:00,2026-06-02T10:20:24,2026-06-02T11:00:00,2026-06-02T11:01:37.687909,18.1,348.9,cab,completed
T000179,R022,D0062,V3,S2,2026-06-02T10:15:00,2026-06-02T10:32:42,2026-06-02T11:00:00,2026-06-02T11:16:43.377861,18.2,350.5,cab,completed
T000180,R022,D0060,V3,S2,2026-06-02T10:15:00,,2026-06-02T11:00:00,2026-06-02T11:05:05.316004,17.9,331.4,cab,completed
T000181,R022,D0043,V1,S2,2026-06-02T10:15:00,2026-06-02T10:21:54,2026-06-02T11:00:00,2026-06-02T11:06:51.032372,17.4,326.4,cab,completed
T000182,R003,D0114,V2,S3,2026-06-02T21:15:00,2026-06-02T21:15:42,2026-06-02T22:00:00,2026-06-02T22:00:00,22.3,141.0,shuttle,completed
T000183,R006,D0019,V4,S3,2026-06-02T21:15:00,2026-06-02T21:20:24,2026-06-02T22:00:00,2026-06-02T22:02:40.192182,19.7,118.5,shuttle,completed
T000184,R008,D0081,V2,S3,2026-06-02T21:15:00,2026-06-02T21:19:00,2026-06-02T22:00:00,2026-06-02T22:03:53.028048,9.6,129.5,nodal,completed
T000185,R008,D0009,V1,S3,2026-06-02T21:15:00,2026-06-02T21:15:18,2026-06-02T22:00:00,2026-06-02T22:00:00,9.5,152.6,nodal,completed
T000186,R011,D0015,V1,S3,2026-06-02T21:15:00,2026-06-02T21:25:54,2026-06-02T22:00:00,2026-06-02T22:09:31.867117,7.9,129.4,nodal,completed
T000187,R011,D0063,V2,S3,2026-06-02T21:15:00,2026-06-02T21:17:36,2026-06-02T22:00:00,2026-06-02T22:00:52.902685,7.8,111.0,nodal,completed
T000188,R011,D0110,V1,S3,2026-06-02T21:15:00,2026-06-02T21:16:12,2026-06-02T22:00:00,2026-06-02T22:00:00,7.8,117.4,nodal,completed
T000189,R013,D0047,V3,S3,2026-06-02T21:15:00,2026-06-02T21:15:30,2026-06-02T22:00:00,2026-06-02T22:00:10.195115,11.4,247.0,cab,completed
T000190,R013,D0018,V5,S3,2026-06-02T21:15:00,2026-06-02T21:17:06,2026-06-02T22:00:00,2026-06-02T22:00:50.417954,10.9,245.2,cab,completed
T000191,R013,D0028,V3,S3,2026-06-02T21:15:00,2026-06-02T21:25:48,2026-06-02T22:00:00,2026-06-02T22:09:07.468435,11.3,245.8,cab,completed
T000192,R013,D0082,V1,S3,2026-06-02T21:15:00,2026-06-02T21:23:12,2026-06-02T22:00:00,2026-06-02T22:07:48.183108,11.2,240.8,cab,completed
T000193,R013,D0095,V3,S3,2026-06-02T21:15:00,2026-06-02T21:22:06,2026-06-02T22:00:00,2026-06-02T22:03:02.186838,10.8,245.9,cab,completed
T000194,R013,D0048,V5,S3,2026-06-02T21:15:00,2026-06-02T21:28:24,2026-06-02T22:00:00,2026-06-02T22:12:28.936358,10.5,236.8,cab,completed
T000195,R018,D0054,V2,S3,2026-06-02T21:15:00,2026-06-02T21:30:00,2026-06-02T22:00:00,2026-06-02T22:14:19.003095,14.6,106.8,shuttle,completed
T000196,R018,D0038,V5,S3,2026-06-02T21:15:00,2026-06-02T21:15:54,2026-06-02T22:00:00,2026-06-02T22:00:00,15.8,106.6,shuttle,completed
T000197,R020,D0008,V1,S3,2026-06-02T21:15:00,2026-06-02T21:22:30,2026-06-02T22:00:00,2026-06-02T22:03:37.876910,10.0,135.8,nodal,completed
T000198,R020,D0086,V1,S3,2026-06-02T21:15:00,2026-06-02T21:15:30,2026-06-02T22:00:00,2026-06-02T22:00:00,10.0,135.5,nodal,completed
T000199,R020,D0054,V2,S3,2026-06-02T21:15:00,2026-06-02T21:26:36,2026-06-02T22:00:00,2026-06-02T22:09:44.764463,10.8,153.5,nodal,completed
T000200,R022,D0077,V5,S3,2026-06-02T21:15:00,2026-06-02T21:19:06,2026-06-02T22:00:00,2026-06-02T22:02:55.932404,17.8,345.1,cab,completed
T000201,R022,D0101,V5,S3,2026-06-02T21:15:00,2026-06-02T21:17:54,2026-06-02T22:00:00,2026-06-02T22:00:00,16.2,316.8,cab,completed
T000202,R022,D0052,V1,S3,2026-06-02T21:15:00,2026-06-02T21:15:12,2026-06-02T22:00:00,2026-06-02T22:00:00,18.2,341.3,cab,completed
T000203,R022,D0028,V3,S3,2026-06-02T21:15:00,2026-06-02T21:15:24,2026-06-02T22:00:00,2026-06-02T22:00:00,16.6,323.9,cab,completed
T000204,R003,D0022,V5,S1,2026-06-03T08:15:00,2026-06-03T08:22:48,2026-06-03T09:00:00,2026-06-03T09:04:07.404331,23.0,141.5,shuttle,completed
T000205,R003,D0084,V4,S1,2026-06-03T08:15:00,2026-06-03T08:17:30,2026-06-03T09:00:00,2026-06-03T09:02:26.519275,21.2,133.8,shuttle,completed
T000206,R003,D0018,V5,S1,2026-06-03T08:15:00,2026-06-03T08:19:30,2026-06-03T09:00:00,2026-06-03T09:04:28.402799,21.8,124.8,shuttle,completed
T000207,R006,D0016,V5,S1,2026-06-03T08:15:00,2026-06-03T08:19:24,2026-06-03T09:00:00,2026-06-03T09:03:41.198957,18.7,126.9,shuttle,completed
T000208,R006,D0016,V5,S1,2026-06-03T08:15:00,2026-06-03T08:20:18,2026-06-03T09:00:00,2026-06-03T09:02:54.103216,20.5,135.3,shuttle,completed
T000209,R006,D0026,V4,S1,2026-06-03T08:15:00,2026-06-03T08:17:54,2026-06-03T09:00:00,2026-06-03T09:01:12.612421,20.1,132.5,shuttle,completed
T000210,R008,D0025,V2,S1,2026-06-03T08:15:00,2026-06-03T08:16:06,2026-06-03T09:00:00,2026-06-03T09:00:00,8.7,132.9,nodal,completed
T000211,R008,D0040,V1,S1,2026-06-03T08:15:00,2026-06-03T08:18:06,2026-06-03T09:00:00,2026-06-03T09:00:58.177243,9.0,122.0,nodal,completed
T000212,R008,D0040,V1,S1,2026-06-03T08:15:00,2026-06-03T08:33:24,2026-06-03T09:00:00,2026-06-03T09:16:35.829388,9.4,136.4,nodal,completed
T000213,R008,D0068,V1,S1,2026-06-03T08:15:00,2026-06-03T08:17:36,2026-06-03T09:00:00,2026-06-03T09:00:00,8.8,130.2,nodal,completed
T000214,R008,D0111,V1,S1,2026-06-03T08:15:00,2026-06-03T08:24:12,2026-06-03T09:00:00,2026-06-03T09:08:14.942725,9.1,132.5,nodal,completed
T000215,R011,D0010,V1,S1,2026-06-03T08:15:00,2026-06-03T08:19:54,2026-06-03T09:00:00,2026-06-03T09:04:32.385393,8.5,135.9,nodal,completed
T000216,R011,D0009,V1,S1,2026-06-03T08:15:00,2026-06-03T08:16:48,2026-06-03T09:00:00,2026-06-03T09:00:00,8.5,118.2,nodal,completed
T000217,R011,D0063,V2,S1,2026-06-03T08:15:00,2026-06-03T08:18:06,2026-06-03T09:00:00,2026-06-03T09:02:21.787047,7.8,127.8,nodal,completed
T000218,R011,D0110,V1,S1,2026-06-03T08:15:00,2026-06-03T08:25:24,2026-06-03T09:00:00,2026-06-03T09:08:16.426635,8.3,127.2,nodal,completed
T000219,R011,D0113,V2,S1,2026-06-03T08:15:00,2026-06-03T08:27:48,2026-06-03T09:00:00,2026-06-03T09:12:27.805910,8.6,123.0,nodal,completed
T000220,R013,D0098,V5,S1,2026-06-03T08:15:00,2026-06-03T08:20:12,2026-06-03T09:00:00,2026-06-03T09:03:40.189812,11.8,250.6,cab,completed
T000221,R013,D0060,V3,S1,2026-06-03T08:15:00,2026-06-03T08:22:54,2026-06-03T09:00:00,2026-06-03T09:04:38.190014,11.0,235.1,cab,completed
T000222,R013,D0039,V3,S1,2026-06-03T08:15:00,2026-06-03T08:23:18,2026-06-03T09:00:00,2026-06-03T09:05:32.492587,10.5,232.4,cab,completed
T000223,R013,D0022,V5,S1,2026-06-03T08:15:00,2026-06-03T08:28:30,2026-06-03T09:00:00,2026-06-03T09:11:55.658267,11.0,236.6,cab,completed
T000224,R013,D0035,V1,S1,2026-06-03T08:15:00,2026-06-03T08:19:00,2026-06-03T09:00:00,2026-06-03T09:03:11.633099,10.6,240.9,cab,completed
T000225,R013,D0067,V3,S1,2026-06-03T08:15:00,2026-06-03T08:18:30,2026-06-03T09:00:00,2026-06-03T09:00:00,11.0,251.1,cab,completed
T000226,R013,D0031,V3,S1,2026-06-03T08:15:00,2026-06-03T08:19:42,2026-06-03T09:00:00,2026-06-03T09:00:40.582067,11.7,254.7,cab,completed
T000227,R013,D0049,V3,S1,2026-06-03T08:15:00,2026-06-03T08:17:06,2026-06-03T09:00:00,2026-06-03T09:00:00,11.8,264.0,cab,completed
T000228,R013,D0028,V3,S1,2026-06-03T08:15:00,2026-06-03T08:15:30,2026-06-03T09:00:00,2026-06-03T09:00:00,10.8,248.7,cab,completed
T000229,R013,D0013,V5,S1,2026-06-03T08:15:00,2026-06-03T08:17:48,2026-06-03T09:00:00,2026-06-03T09:01:03.318611,11.2,253.2,cab,completed
T000230,R013,D0033,V1,S1,2026-06-03T08:15:00,2026-06-03T08:20:36,2026-06-03T09:00:00,2026-06-03T09:03:19.626406,11.8,248.1,cab,completed
T000231,R018,D0071,V5,S1,2026-06-03T08:15:00,2026-06-03T08:17:54,2026-06-03T09:00:00,2026-06-03T09:00:59.531003,15.6,101.7,shuttle,completed
T000232,R018,D0120,V5,S1,2026-06-03T08:15:00,2026-06-03T08:18:48,2026-06-03T09:00:00,2026-06-03T09:00:00,16.1,111.1,shuttle,completed
T000233,R018,D0018,V5,S1,2026-06-03T08:15:00,2026-06-03T08:17:06,2026-06-03T09:00:00,2026-06-03T09:00:00,15.8,104.1,shuttle,completed
T000234,R020,D0113,V2,S1,2026-06-03T08:15:00,2026-06-03T08:15:54,2026-06-03T09:00:00,2026-06-03T09:00:00,10.0,134.0,nodal,completed
T000235,R020,D0107,V2,S1,2026-06-03T08:15:00,2026-06-03T08:18:48,2026-06-03T09:00:00,2026-06-03T09:02:52.225533,9.8,135.6,nodal,completed
T000236,R020,D0080,V1,S1,2026-06-03T08:15:00,2026-06-03T08:35:06,2026-06-03T09:00:00,2026-06-03T09:15:38.200794,10.5,140.9,nodal,completed
T000237,R020,D0002,V2,S1,2026-06-03T08:15:00,2026-06-03T08:30:24,2026-06-03T09:00:00,2026-06-03T09:10:55.251142,9.6,139.3,nodal,completed
T000238,R020,D0043,V1,S1,2026-06-03T08:15:00,2026-06-03T08:21:30,2026-06-03T09:00:00,2026-06-03T09:01:48.688873,9.8,144.7,nodal,completed
T000239,R020,D0030,V2,S1,2026-06-03T08:15:00,2026-06-03T08:15:12,2026-06-03T09:00:00,2026-06-03T09:00:00,10.3,135.1,nodal,completed
T000240,R022,D0032,V1,S1,2026-06-03T08:15:00,2026-06-03T08:32:18,2026-06-03T09:00:00,2026-06-03T09:13:37.822688,16.7,317.9,cab,completed
T000241,R022,D0038,V5,S1,2026-06-03T08:15:00,2026-06-03T08:16:12,2026-06-03T09:00:00,2026-06-03T09:00:20.930228,16.5,317.6,cab,completed
T000242,R022,D0047,V3,S1,2026-06-03T08:15:00,2026-06-03T08:21:30,2026-06-03T09:00:00,2026-06-03T09:04:08.229527,16.2,320.4,cab,completed
T000243,R022,D0042,V5,S1,2026-06-03T08:15:00,2026-06-03T08:17:18,2026-06-03T09:00:00,2026-06-03T09:00:00,17.2,337.4,cab,completed
T000244,R022,D0043,V1,S1,2026-06-03T08:15:00,2026-06-03T08:29:12,2026-06-03T09:00:00,2026-06-03T09:11:42.650331,17.8,348.7,cab,completed
T000245,R022,D0079,V3,S1,2026-06-03T08:15:00,2026-06-03T08:15:24,2026-06-03T09:00:00,2026-06-03T09:00:00,16.9,323.2,cab,completed
T000246,R022,D0085,V3,S1,2026-06-03T08:15:00,2026-06-03T08:17:48,2026-06-03T09:00:00,2026-06-03T09:00:00,16.8,334.6,cab,completed
T000247,R022,D0014,V5,S1,2026-06-03T08:15:00,2026-06-03T08:21:48,2026-06-03T09:00:00,2026-06-03T09:06:32.042015,17.1,347.6,cab,completed
T000248,R022,D0042,V5,S1,2026-06-03T08:15:00,2026-06-03T08:17:06,2026-06-03T09:00:00,2026-06-03T09:01:23.206723,17.1,337.8,cab,completed
T000249,R022,D0046,V5,S1,2026-06-03T08:15:00,2026-06-03T08:18:48,2026-06-03T09:00:00,2026-06-03T09:02:56.009409,18.1,349.5,cab,completed
T000250,R022,D0031,V3,S1,2026-06-03T08:15:00,2026-06-03T08:27:06,2026-06-03T09:00:00,2026-06-03T09:11:24.417037,16.8,333.9,cab,completed
T000251,R022,D0080,V1,S1,2026-06-03T08:15:00,2026-06-03T08:16:42,2026-06-03T09:00:00,2026-06-03T09:00:00,17.4,334.9,cab,completed
T000252,R003,D0051,V2,S2,2026-06-03T10:15:00,,2026-06-03T11:00:00,,23.2,147.8,shuttle,no_show
T000253,R003,D0069,V5,S2,2026-06-03T10:15:00,2026-06-03T10:19:24,2026-06-03T11:00:00,2026-06-03T11:04:20.694107,22.7,146.4,shuttle,completed
T000254,R006,D0054,V2,S2,2026-06-03T10:15:00,2026-06-03T10:20:30,2026-06-03T11:00:00,2026-06-03T11:04:57.701698,18.4,119.7,shuttle,completed
T000255,R006,D0107,V2,S2,2026-06-03T10:15:00,2026-06-03T10:20:54,2026-06-03T11:00:00,2026-06-03T11:05:33.853596,19.0,111.4,shuttle,completed
T000256,R008,D0117,V1,S2,2026-06-03T10:15:00,2026-06-03T10:19:06,2026-06-03T11:00:00,2026-06-03T11:00:11.453232,9.3,131.3,nodal,completed
T000257,R008,D0052,V1,S2,2026-06-03T10:15:00,,2026-06-03T11:00:00,2026-06-03T11:00:00,9.5,136.9,nodal,completed
T000258,R008,D0056,V1,S2,2026-06-03T10:15:00,2026-06-03T10:20:06,2026-06-03T11:00:00,2026-06-03T11:01:34.423444,9.6,143.6,nodal,completed
T000259,R011,D0114,V2,S2,2026-06-03T10:15:00,2026-06-03T10:17:12,2026-06-03T11:00:00,2026-06-03T11:00:00,8.0,126.4,nodal,completed
T000260,R011,D0009,V1,S2,2026-06-03T10:15:00,2026-06-03T10:21:42,2026-06-03T11:00:00,2026-06-03T11:05:09.931453,8.5,133.5,nodal,completed
T000261,R011,D0020,V2,S2,2026-06-03T10:15:00,2026-06-03T10:20:54,2026-06-03T11:00:00,2026-06-03T11:04:36.597912,7.9,121.0,nodal,completed
T000262,R011,D0082,V1,S2,2026-06-03T10:15:00,2026-06-03T10:21:24,2026-06-03T11:00:00,2026-06-03T11:05:13.590942,8.1,115.2,nodal,completed
T000263,R013,D0028,V3,S2,2026-06-03T10:15:00,2026-06-03T10:16:30,2026-06-03T11:00:00,2026-06-03T11:00:00,11.8,258.3,cab,completed
T000264,R013,D0016,V5,S2,2026-06-03T10:15:00,2026-06-03T10:19:00,2026-06-03T11:00:00,2026-06-03T11:00:58.336301,10.9,235.0,cab,completed
T000265,R013,D0120,V5,S2,2026-06-03T10:15:00,2026-06-03T10:23:00,2026-06-03T11:00:00,2026-06-03T11:03:20.962450,10.6,229.1,cab,completed
T000266,R013,D0111,V1,S2,2026-06-03T10:15:00,2026-06-03T10:16:00,2026-06-03T11:00:00,2026-06-03T11:00:00,11.6,249.1,cab,completed
T000267,R013,D0055,V3,S2,2026-06-03T10:15:00,2026-06-03T10:19:30,2026-06-03T11:00:00,2026-06-03T11:00:42.701981,11.5,255.5,cab,completed
T000268,R013,D0037,V3,S2,2026-06-03T10:15:00,2026-06-03T10:16:00,2026-06-03T11:00:00,2026-06-03T11:00:00,11.8,247.1,cab,completed
T000269,R013,D0010,V1,S2,2026-06-03T10:15:00,2026-06-03T10:20:18,2026-06-03T11:00:00,2026-06-03T11:05:05.419671,11.7,258.4,cab,completed
T000270,R018,D0093,V4,S2,2026-06-03T10:15:00,2026-06-03T10:28:06,2026-06-03T11:00:00,2026-06-03T11:09:56.812817,15.8,108.1,shuttle,completed
T000271,R018,D0101,V5,S2,2026-06-03T10:15:00,2026-06-03T10:16:00,2026-06-03T11:00:00,2026-06-03T11:00:00,15.3,110.6,shuttle,completed
T000272,R020,D0058,V1,S2,2026-06-03T10:15:00,2026-06-03T10:15:36,2026-06-03T11:00:00,2026-06-03T11:00:00,10.8,154.0,nodal,completed
T000273,R020,D0090,V2,S2,2026-06-03T10:15:00,2026-06-03T10:17:06,2026-06-03T11:00:00,2026-06-03T11:00:05.774719,10.6,152.6,nodal,completed
T000274,R020,D0035,V1,S2,2026-06-03T10:15:00,2026-06-03T10:20:48,2026-06-03T11:00:00,2026-06-03T11:04:25.785078,9.8,141.3,nodal,completed
T000275,R020,D0029,V2,S2,2026-06-03T10:15:00,2026-06-03T10:18:24,2026-06-03T11:00:00,2026-06-03T11:00:30.636154,10.5,143.4,nodal,completed
T000276,R022,D0040,V1,S2,2026-06-03T10:15:00,2026-06-03T10:20:06,2026-06-03T11:00:00,2026-06-03T11:00:27.876122,18.0,334.7,cab,completed
T000277,R022,D0031,V3,S2,2026-06-03T10:15:00,2026-06-03T10:22:00,2026-06-03T11:00:00,2026-06-03T11:06:41.667663,16.5,318.0,cab,completed
T000278,R022,D0069,V5,S2,2026-06-03T10:15:00,2026-06-03T10:24:36,2026-06-03T11:00:00,2026-06-03T11:04:55.707624,17.6,330.5,cab,completed
T000279,R022,D0103,V5,S2,2026-06-03T10:15:00,2026-06-03T10:15:30,2026-06-03T11:00:00,2026-06-03T11:00:00,18.1,346.8,cab,completed
T000280,R022,D0010,V1,S2,2026-06-03T10:15:00,2026-06-03T10:17:06,2026-06-03T11:00:00,2026-06-03T11:00:00,17.6,332.9,cab,completed
T000281,R022,D0082,V1,S2,2026-06-03T10:15:00,2026-06-03T10:17:42,2026-06-03T11:00:00,2026-06-03T11:00:00,18.2,351.5,cab,completed
T000282,R022,D0050,V5,S2,2026-06-03T10:15:00,2026-06-03T10:16:36,2026-06-03T11:00:00,2026-06-03T11:00:00,17.4,343.6,cab,completed
T000283,R022,D0082,V1,S2,2026-06-03T10:15:00,2026-06-03T10:38:24,2026-06-03T11:00:00,2026-06-03T11:22:02.091651,17.6,334.4,cab,completed
T000284,R003,D0019,V4,S3,2026-06-03T21:15:00,2026-06-03T21:23:48,2026-06-03T22:00:00,2026-06-03T22:07:25.342363,22.3,130.0,shuttle,completed
T000285,R003,D0016,V5,S3,2026-06-03T21:15:00,2026-06-03T21:22:00,2026-06-03T22:00:00,2026-06-03T22:05:26.853881,21.7,129.1,shuttle,completed
T000286,R006,D0115,V4,S3,2026-06-03T21:15:00,2026-06-03T21:20:36,2026-06-03T22:00:00,2026-06-03T22:03:59.102713,19.7,131.5,shuttle,completed
T000287,R008,D0015,V1,S3,2026-06-03T21:15:00,2026-06-03T21:18:06,2026-06-03T22:00:00,2026-06-03T22:01:35.615300,8.8,123.3,nodal,completed
T000288,R008,D0106,V2,S3,2026-06-03T21:15:00,2026-06-03T21:15:30,2026-06-03T22:00:00,2026-06-03T22:00:00,9.3,141.2,nodal,completed
T000289,R011,D0106,V2,S3,2026-06-03T21:15:00,2026-06-03T21:15:06,2026-06-03T22:00:00,2026-06-03T22:00:00,8.2,121.1,nodal,completed
T000290,R011,D0082,V1,S3,2026-06-03T21:15:00,2026-06-03T21:21:00,2026-06-03T22:00:00,2026-06-03T22:02:34.083708,8.0,117.9,nodal,completed
T000291,R011,D0112,V1,S3,2026-06-03T21:15:00,2026-06-03T21:29:00,2026-06-03T22:00:00,2026-06-03T22:09:53.854308,7.6,129.9,nodal,completed
T000292,R013,D0008,V1,S3,2026-06-03T21:15:00,2026-06-03T21:22:48,2026-06-03T22:00:00,2026-06-03T22:04:44.584116,11.3,247.4,cab,completed
T000293,R013,D0120,V5,S3,2026-06-03T21:15:00,2026-06-03T21:16:12,2026-06-03T22:00:00,2026-06-03T22:00:20.995977,11.0,247.2,cab,completed
T000294,R013,D0100,V3,S3,2026-06-03T21:15:00,2026-06-03T21:23:24,2026-06-03T22:00:00,2026-06-03T22:06:03.785968,11.3,250.7,cab,completed
T000295,R013,D0045,V1,S3,2026-06-03T21:15:00,2026-06-03T21:18:48,2026-06-03T22:00:00,,11.3,241.8,cab,cancelled
T000296,R013,D0042,V5,S3,2026-06-03T21:15:00,2026-06-03T21:20:00,2026-06-03T22:00:00,2026-06-03T22:03:24.178951,10.6,246.1,cab,completed
T000297,R013,D0068,V1,S3,2026-06-03T21:15:00,2026-06-03T21:15:54,2026-06-03T22:00:00,2026-06-03T22:00:00,11.4,253.3,cab,completed
T000298,R018,D0029,V2,S3,2026-06-03T21:15:00,2026-06-03T21:16:24,2026-06-03T22:00:00,2026-06-03T22:00:00,14.3,87.1,shuttle,completed
T000299,R018,D0092,V4,S3,2026-06-03T21:15:00,2026-06-03T21:34:54,2026-06-03T22:00:00,2026-06-03T22:16:37.038900,14.7,98.2,shuttle,completed
T000300,R020,D0072,V2,S3,2026-06-03T21:15:00,2026-06-03T21:19:48,2026-06-03T22:00:00,2026-06-03T22:01:42.462003,9.9,132.2,nodal,completed
T000301,R020,D0043,V1,S3,2026-06-03T21:15:00,2026-06-03T21:15:06,2026-06-03T22:00:00,2026-06-03T22:00:00,10.3,132.9,nodal,completed
T000302,R020,D0081,V2,S3,2026-06-03T21:15:00,2026-06-03T21:17:00,2026-06-03T22:00:00,2026-06-03T22:00:00,10.5,138.2,nodal,completed
T000303,R022,D0112,V1,S3,2026-06-03T21:15:00,2026-06-03T21:16:42,2026-06-03T22:00:00,2026-06-03T22:00:00,16.6,328.5,cab,completed
T000304,R022,D0083,V3,S3,2026-06-03T21:15:00,2026-06-03T21:18:18,2026-06-03T22:00:00,2026-06-03T22:02:03.293399,17.4,329.8,cab,completed
T000305,R022,D0046,V5,S3,2026-06-03T21:15:00,2026-06-03T21:25:18,2026-06-03T22:00:00,2026-06-03T22:09:49.629607,16.9,330.3,cab,completed
T000306,R022,D0080,V1,S3,2026-06-03T21:15:00,2026-06-03T21:16:30,2026-06-03T22:00:00,2026-06-03T22:00:00,16.6,320.3,cab,completed
T000307,R003,D0044,V4,S1,2026-06-04T08:15:00,2026-06-04T08:15:06,2026-06-04T09:00:00,2026-06-04T09:00:00,21.6,153.0,shuttle,completed
T000308,R003,D0081,V2,S1,2026-06-04T08:15:00,2026-06-04T08:17:30,2026-06-04T09:00:00,2026-06-04T09:00:00,23.7,148.5,shuttle,completed
T000309,R003,D0101,V5,S1,2026-06-04T08:15:00,2026-06-04T08:18:24,2026-06-04T09:00:00,2026-06-04T09:02:38.218565,21.5,141.1,shuttle,completed
T000310,R006,D0016,V5,S1,2026-06-04T08:15:00,2026-06-04T08:18:54,2026-06-04T09:00:00,2026-06-04T09:00:00,19.0,122.0,shuttle,completed
T000311,R006,D0029,V2,S1,2026-06-04T08:15:00,2026-06-04T08:15:48,2026-06-04T09:00:00,2026-06-04T09:00:00,19.8,119.6,shuttle,completed
T000312,R006,D0084,V4,S1,2026-06-04T08:15:00,2026-06-04T08:23:48,2026-06-04T09:00:00,2026-06-04T09:07:51.675520,20.4,125.1,shuttle,completed
T000313,R008,D0063,V2,S1,2026-06-04T08:15:00,2026-06-04T08:18:12,2026-06-04T09:00:00,2026-06-04T09:00:14.575078,9.0,125.5,nodal,completed
T000314,R008,D0008,V1,S1,2026-06-04T08:15:00,2026-06-04T08:33:00,2026-06-04T09:00:00,2026-06-04T09:13:35.931936,9.4,142.1,nodal,completed
T000315,R008,D0029,V2,S1,2026-06-04T08:15:00,2026-06-04T08:22:12,2026-06-04T09:00:00,2026-06-04T09:02:51.191614,9.5,144.8,nodal,completed
T000316,R008,D0094,V2,S1,2026-06-04T08:15:00,2026-06-04T08:26:42,2026-06-04T09:00:00,,9.5,135.3,nodal,cancelled
T000317,R008,D0113,V2,S1,2026-06-04T08:15:00,2026-06-04T08:18:00,2026-06-04T09:00:00,2026-06-04T09:01:01.876470,9.0,136.8,nodal,completed
T000318,R011,D0032,V1,S1,2026-06-04T08:15:00,2026-06-04T08:23:30,2026-06-04T09:00:00,2026-06-04T09:04:07.459214,8.4,118.5,nodal,completed
T000319,R011,D0097,V2,S1,2026-06-04T08:15:00,2026-06-04T08:15:06,2026-06-04T09:00:00,2026-06-04T09:00:00,8.0,128.0,nodal,completed
T000320,R011,D0012,V2,S1,2026-06-04T08:15:00,2026-06-04T08:22:36,2026-06-04T09:00:00,2026-06-04T09:03:33.823930,8.3,129.1,nodal,completed
T000321,R011,D0112,V1,S1,2026-06-04T08:15:00,2026-06-04T08:18:48,2026-06-04T09:00:00,2026-06-04T09:02:25.172886,8.5,117.1,nodal,completed
T000322,R011,D0114,V2,S1,2026-06-04T08:15:00,2026-06-04T08:17:00,2026-06-04T09:00:00,2026-06-04T09:01:57.967397,8.3,121.9,nodal,completed
T000323,R011,D0107,V2,S1,2026-06-04T08:15:00,2026-06-04T08:16:36,2026-06-04T09:00:00,2026-06-04T09:00:00,7.7,116.2,nodal,completed
T000324,R013,D0060,V3,S1,2026-06-04T08:15:00,2026-06-04T08:17:18,2026-06-04T09:00:00,2026-06-04T09:01:37.357299,10.9,245.1,cab,completed
T000325,R013,D0100,V3,S1,2026-06-04T08:15:00,2026-06-04T08:15:48,2026-06-04T09:00:00,2026-06-04T09:00:00,10.5,245.9,cab,completed
