trip_id,delay_minutes,delay_reason_code
T004788,4.6,driver_late
T004789,2.0,
T004790,1.0,
T004791,1.5,
T004792,2.5,driver_late
T004793,11.1,traffic
T004794,0.5,
T004795,4.2,vehicle_issue
T004796,10.1,driver_late
T004797,0.8,
T004798,11.3,unknown
T004799,6.8,unknown
T004800,13.9,traffic
T004801,7.0,vehicle_issue
T004802,0.1,
T004803,10.8,driver_late
T004804,12.7,vehicle_issue
T004805,6.1,driver_late
T004806,8.1,vehicle_issue
T004807,0.2,
T004808,9.9,driver_late
T004809,1.4,
T004810,4.8,traffic
T004811,5.4,driver_late
T004812,1.8,
T004813,4.6,driver_late
T004814,3.2,traffic
T004815,0.4,
T004816,3.5,driver_late
T004817,4.6,driver_late
T004818,10.2,traffic
T004819,26.0,traffic
T004820,0.9,
T004821,11.9,traffic
T004822,2.4,driver_late
T004823,10.0,traffic
T004824,7.0,unknown
T004825,0.4,
T004826,33.0,driver_late
T004827,4.0,unknown
T004828,7.5,route_change
T004829,0.7,
T004830,2.8,driver_late
T004831,12.6,driver_late
T004832,23.0,traffic
T004833,24.7,driver_late
T004834,4.4,driver_late
T004835,5.1,traffic
T004836,17.4,traffic
T004837,0.6,
T004838,3.1,unknown
T004839,5.8,driver_late
T004840,12.4,vehicle_issue
T004841,3.9,unknown
T004842,3.8,vehicle_issue
T004843,1.6,
T004844,2.7,driver_late
T004845,0.5,
T004846,5.7,traffic
T004847,12.0,driver_late
T004848,10.1,driver_late
T004849,13.5,traffic
T004850,8.2,traffic
T004851,9.1,traffic
T004852,1.6,
T004853,5.6,traffic
T004854,1.9,
T004855,20.2,vehicle_issue
T004856,2.9,traffic
T004857,4.8,unknown
T004858,15.2,vehicle_issue
T004859,6.3,traffic
T004860,6.6,driver_late
T004861,4.2,vehicle_issue
T004862,1.4,
T004863,15.9,traffic
T004864,7.3,traffic
T004865,7.5,driver_late
T004866,15.7,driver_late
T004867,5.8,driver_late
T004868,18.6,traffic
T004869,8.1,driver_late
T004870,6.8,unknown
T004871,4.3,traffic
T004872,10.0,route_change
T004873,8.0,traffic
T004874,15.1,vehicle_issue
T004875,1.3,
T004876,1.9,
T004877,6.0,route_change
T004878,3.9,traffic
T004879,1.0,
T004880,4.8,traffic
T004881,2.4,driver_late
T004882,9.7,traffic
T004883,5.5,traffic
T004884,10.0,driver_late
T004885,0.1,
T004886,1.8,
T004887,4.4,traffic
T004888,0.5,
T004889,1.9,
T004890,12.7,driver_late
T004891,0.5,
T004892,4.1,vehicle_issue
T004893,5.9,driver_late
T004894,3.4,driver_late
T004895,7.9,traffic
T004896,4.4,unknown
T004897,5.5,driver_late
T004898,13.7,traffic
T004899,5.9,traffic
T004900,0.3,
T004901,12.0,traffic
T004902,7.3,driver_late
T004903,1.6,
T004904,13.7,driver_late
T004905,0.7,
T004906,0.1,
T004907,0.3,
T004908,14.8,vehicle_issue
T004909,18.8,traffic
T004910,1.2,
T004911,4.2,route_change
T004912,5.6,driver_late
T004913,6.2,route_change
T004914,7.3,route_change
T004915,0.6,
T004916,3.6,traffic
T004917,18.2,traffic
T004918,1.3,
T004919,3.5,driver_late
T004920,1.6,
T004921,7.5,vehicle_issue
T004922,13.2,vehicle_issue
T004923,9.3,route_change
T004924,4.2,traffic
T004925,7.1,traffic
T004926,7.0,traffic
T004927,2.7,traffic
T004928,2.3,driver_late
T004929,4.5,driver_late
T004930,1.4,
T004931,7.7,driver_late
T004932,4.2,driver_late
T004933,4.8,traffic
T004934,1.5,
T004935,3.1,traffic
T004936,0.9,
T004937,0.2,
T004938,4.1,traffic
T004939,4.8,driver_late
T004940,17.5,traffic
T004941,4.7,route_change
T004942,9.4,vehicle_issue
T004943,5.9,driver_late
T004944,6.3,traffic
T004945,5.7,driver_late
T004946,4.4,vehicle_issue
T004947,4.4,driver_late
T004948,4.1,traffic
T004949,2.3,traffic
T004950,6.1,unknown
T004951,11.9,driver_late
T004952,14.3,traffic
T004953,0.3,
T004954,11.0,unknown
T004955,15.5,route_change
T004956,2.2,traffic
T004957,1.1,
T004958,2.9,traffic
T004959,2.1,driver_late
T004960,2.9,driver_late
T004961,7.4,driver_late
T004962,2.4,vehicle_issue
T004963,6.0,driver_late
T004964,0.4,
T004965,6.6,route_change
T004966,4.7,driver_late
T004967,8.3,driver_late
T004968,8.3,driver_late
T004969,3.1,vehicle_issue
T004970,0.5,
T004971,1.4,
T004972,2.5,traffic
T004973,0.3,
T004974,2.3,traffic
T004975,8.2,traffic
T004976,3.8,traffic
T004977,2.6,traffic
T004978,11.9,vehicle_issue
T004979,0.6,
T004980,10.5,traffic
T004981,9.0,traffic
T004982,15.5,vehicle_issue
T004983,2.1,driver_late
T004984,1.8,
T004985,1.5,
T004986,3.9,driver_late
T004987,0.4,
T004988,25.0,traffic
T004989,10.9,driver_late
T004990,12.9,traffic
T004991,0.6,
T004992,1.9,
T004993,1.2,
T004994,10.4,driver_late
T004995,16.7,driver_late
T004996,3.5,traffic
T004997,2.2,route_change
T004998,0.3,
T004999,5.4,traffic
T005000,2.2,traffic
T005001,4.3,traffic
T005002,0.2,
T005003,6.8,traffic
T005004,10.0,traffic
T005005,14.8,driver_late
T005006,13.3,route_change
T005007,1.5,
T005008,5.7,traffic
T005009,6.5,traffic
T005010,4.6,driver_late
T005011,1.5,
T005012,0.9,
T005013,0.5,
T005014,0.7,
T005015,11.2,route_change
T005016,26.3,driver_late
T005017,1.0,
T005018,1.2,
T005019,3.5,route_change
T005020,0.1,
T005021,3.3,traffic
T005022,6.7,driver_late
T005023,1.8,
T005024,7.0,driver_late
T005025,4.9,traffic
T005026,6.7,driver_late
T005027,0.9,
T005028,5.9,traffic
T005029,8.8,route_change
T005030,13.4,traffic
T005031,5.7,route_change
T005032,10.0,unknown
T005033,15.8,traffic
T005034,0.3,
T005035,2.3,driver_late
T005036,0.3,
T005037,8.6,traffic
T005038,7.6,traffic
T005039,3.1,traffic
T005040,13.2,traffic
T005041,1.6,
T005042,7.6,vehicle_issue
T005043,0.8,
T005044,6.4,traffic
T005045,5.5,driver_late
T005046,9.0,vehicle_issue
T005047,20.4,driver_late
T005048,1.6,
T005049,8.3,driver_late
T005050,31.0,traffic
T005051,3.7,driver_late
T005052,1.4,
T005053,2.6,driver_late
T005054,10.1,driver_late
T005055,14.4,unknown
T005056,2.0,
T005057,0.1,
T005058,6.6,driver_late
T005059,6.7,driver_late
T005060,1.0,
T005061,5.8,traffic
T005062,5.5,driver_late
T005063,0.9,
T005064,5.7,vehicle_issue
T005065,0.0,
T005066,11.0,driver_late
T005067,1.1,
T005068,8.2,driver_late
T005069,10.1,traffic
T005070,1.2,
T005071,1.8,
T005072,2.6,driver_late
T005073,7.6,traffic
T005074,22.7,traffic
T005075,1.4,
T005076,36.5,driver_late
T005077,11.5,vehicle_issue
T005078,26.9,driver_late
T005079,5.6,traffic
T005080,7.4,traffic
T005081,7.6,driver_late
T005082,3.8,driver_late
T005083,15.4,unknown
T005084,10.6,traffic
T005085,6.9,driver_late
T005086,6.0,unknown
T005087,0.6,
T005088,12.9,driver_late
T005089,3.7,traffic
T005090,2.3,vehicle_issue
T005091,2.9,vehicle_issue
T005092,8.6,traffic
T005093,15.4,driver_late
T005094,0.6,
T005095,9.9,vehicle_issue
T005096,1.2,
T005097,22.1,traffic
T005098,7.0,driver_late
T005099,1.1,
T005100,6.1,route_change
T005101,10.9,route_change
T005102,5.6,traffic
T005103,10.9,driver_late
T005104,1.2,
T005105,5.1,traffic
T005106,2.9,vehicle_issue
T005107,2.9,vehicle_issue
T005108,1.1,
T005109,1.6,
T005110,3.1,driver_late
T005111,1.4,
T005112,13.1,traffic
T005113,5.0,vehicle_issue
T005114,4.3,traffic
T005115,7.5,driver_late
T005116,1.3,
T005117,0.8,
T005118,4.0,unknown
T005119,17.3,route_change
T005120,0.2,
T005121,0.3,
T005122,3.8,route_change
T005123,6.0,unknown
T005124,0.6,
T005125,0.5,
T005126,9.9,vehicle_issue
T005127,8.5,driver_late
T005128,1.2,
T005129,7.9,unknown
T005130,5.1,traffic
T005131,3.5,traffic
T005132,17.0,route_change
T005133,11.1,driver_late
T005134,5.3,driver_late
T005135,28.4,driver_late
T005136,5.5,driver_late
T005137,4.7,traffic
T005138,3.7,vehicle_issue
T005139,8.7,traffic
T005140,12.1,traffic
T005141,19.5,vehicle_issue
T005142,0.9,
T005143,1.0,
T005144,3.5,driver_late
T005145,1.4,
T005146,3.8,vehicle_issue
T005147,0.7,
T005148,4.9,vehicle_issue
T005149,4.7,driver_late
T005150,5.0,route_change
T005151,13.1,traffic
T005152,2.2,driver_late
T005153,1.1,
T005154,0.6,
T005155,4.5,driver_late
T005156,0.8,
T005157,4.5,traffic
T005158,1.7,
T005159,1.4,
T005160,1.5,
T005161,2.1,unknown
T005162,18.6,driver_late
T005163,0.0,
T005164,2.4,driver_late
T005165,11.2,unknown
T005166,6.8,traffic
T005167,9.8,traffic
T005168,13.3,driver_late
T005169,9.0,traffic
T005170,28.3,traffic
T005171,4.3,driver_late
T005172,1.4,
T005173,1.6,
T005174,1.2,
T005175,18.7,driver_late
T005176,6.7,unknown
T005177,6.2,traffic
T005178,1.0,
T005179,5.0,unknown
T005180,2.4,driver_late
T005181,6.3,traffic
T005182,5.3,traffic
T005183,14.9,traffic
T005184,1.1,
T005185,6.5,traffic
T005186,2.2,vehicle_issue
T005187,4.2,driver_late
T005188,14.2,driver_late
T005189,2.4,driver_late
T005190,2.2,driver_late
T005191,0.5,
T005192,3.0,route_change
T005193,12.9,driver_late
T005194,3.6,traffic
T005195,0.7,
T005196,6.2,driver_late
T005197,4.5,vehicle_issue
T005198,4.2,vehicle_issue
T005199,4.4,driver_late
T005200,4.8,unknown
T005201,8.0,unknown
T005202,1.6,
T005203,0.1,
T005204,5.5,route_change
T005205,22.6,driver_late
T005206,0.0,
T005207,2.7,traffic
T005208,5.5,traffic
T005209,13.4,driver_late
T005210,5.2,vehicle_issue
T005211,0.5,
T005212,7.2,driver_late
T005213,1.0,
T005214,7.3,driver_late
T005215,2.1,driver_late
T005216,4.7,traffic
T005217,8.3,traffic
T005218,8.7,driver_late
T005219,3.7,vehicle_issue
T005220,2.4,driver_late
T005221,0.8,
T005222,13.5,driver_late
T005223,9.0,driver_late
T005224,4.6,driver_late
T005225,6.0,traffic
T005226,0.4,
T005227,26.5,driver_late
T005228,6.7,route_change
T005229,1.4,
T005230,0.8,
T005231,6.0,driver_late
T005232,0.2,
T005233,8.5,unknown
T005234,2.9,driver_late
T005235,20.2,driver_late
T005236,3.6,driver_late
T005237,16.0,vehicle_issue
T005238,1.3,
T005239,4.1,vehicle_issue
T005240,2.4,route_change
T005241,9.5,driver_late
T005242,6.2,route_change
T005243,0.0,
T005244,1.9,
T005245,7.9,driver_late
T005246,2.4,driver_late
T005247,0.5,
T005248,5.2,traffic
T005249,4.7,traffic
T005250,1.4,
T005251,6.8,traffic
T005252,15.6,traffic
T005253,0.5,
T005254,1.8,
T005255,0.6,
T005256,6.4,driver_late
T005257,8.5,traffic
T005258,21.8,route_change
T005259,16.9,driver_late
T005260,4.7,traffic
T005261,26.7,traffic
T005262,5.0,traffic
T005263,5.6,traffic
T005264,6.2,traffic
T005265,5.8,vehicle_issue
T005266,0.9,
T005267,1.2,
T005268,0.7,
T005269,14.7,route_change
T005270,3.6,traffic
T005271,17.2,traffic
T005272,0.3,
T005273,1.7,
T005274,7.1,driver_late
T005275,15.3,vehicle_issue
T005276,6.4,route_change
T005277,5.5,driver_late
T005278,0.7,
T005279,3.3,unknown
T005280,1.9,
T005281,5.7,driver_late
T005282,21.3,driver_late
T005283,30.4,traffic
T005284,1.4,
T005285,0.7,
T005286,1.7,
T005287,10.1,unknown
T005288,7.4,traffic
T005289,0.4,
T005290,1.2,
T005291,4.1,vehicle_issue
T005292,35.6,driver_late
T005293,41.5,route_change
T005294,1.9,
T005295,3.6,vehicle_issue
T005296,2.2,traffic
T005297,10.2,traffic
T005298,7.9,traffic
T005299,1.8,
T005300,3.6,vehicle_issue
T005301,6.9,traffic
T005302,3.6,route_change
T005303,11.2,unknown
T005304,6.6,driver_late
T005305,6.3,traffic
T005306,1.5,
T005307,12.4,driver_late
T005308,17.1,driver_late
T005309,4.4,traffic
T005310,1.5,
T005311,2.9,traffic
T005312,13.3,unknown
T005313,3.8,traffic
T005314,3.5,driver_late
T005315,11.8,driver_late
T005316,4.7,driver_late
T005317,6.5,unknown
T005318,6.7,traffic
T005319,11.6,traffic
T005320,16.1,driver_late
T005321,1.8,
T005322,6.9,traffic
T005323,0.3,
T005324,4.5,traffic
T005325,0.4,
T005326,4.2,vehicle_issue
T005327,4.4,unknown
T005328,11.0,driver_late
T005329,12.8,traffic
T005330,16.7,route_change
T005331,20.3,vehicle_issue
T005332,20.0,driver_late
T005333,0.1,
T005334,7.1,driver_late
T005335,18.5,traffic
T005336,8.4,traffic
T005337,2.7,driver_late
T005338,20.4,route_change
T005339,8.6,driver_late
T005340,8.4,traffic
T005341,3.8,driver_late
T005342,10.5,driver_late
T005343,0.5,
T005344,20.7,vehicle_issue
T005345,1.1,
T005346,2.3,driver_late
T005347,12.1,traffic
T005348,8.1,traffic
T005349,3.8,unknown
T005350,1.9,
T005351,6.9,driver_late
T005352,1.9,
T005353,2.7,driver_late
T005354,2.0,
T005355,8.2,traffic
T005356,6.9,traffic
T005357,13.2,vehicle_issue
T005358,11.2,traffic
T005359,4.8,driver_late
T005360,0.4,
T005361,4.3,traffic
T005362,23.8,driver_late
T005363,8.7,traffic
T005364,6.1,traffic
T005365,9.7,unknown
T005366,3.8,traffic
T005367,2.8,unknown
T005368,4.8,unknown
T005369,0.6,
T005370,18.9,traffic
T005371,13.1,vehicle_issue
T005372,2.4,traffic
T005373,3.8,traffic
T005374,6.5,route_change
T005375,12.1,driver_late
T005376,21.9,unknown
T005377,1.2,
T005378,9.3,driver_late
T005379,1.3,
T005380,2.3,driver_late
T005381,19.2,driver_late
T005382,4.6,driver_late
T005383,10.1,traffic
T005384,2.7,driver_late
T005385,2.3,vehicle_issue
T005386,6.8,driver_late
T005387,8.4,driver_late
T005388,9.1,traffic
T005389,0.7,
T005390,10.8,traffic
T005391,7.9,driver_late
T005392,2.9,route_change
T005393,24.4,driver_late
T005394,9.4,traffic
T005395,8.3,traffic
T005396,4.8,vehicle_issue
T005397,5.5,traffic
T005398,0.4,
T005399,13.9,driver_late
T005400,0.6,
T005401,4.9,driver_late
T005402,1.8,
T005403,1.1,
T005404,8.8,traffic
T005405,5.2,traffic
T005406,12.3,traffic
T005407,0.0,
T005408,6.4,vehicle_issue
T005409,21.6,unknown
T005410,0.8,
T005411,10.1,traffic
T005412,2.3,driver_late
T005413,6.4,driver_late
T005414,6.2,driver_late
T005415,6.0,vehicle_issue
T005416,0.9,
T005417,9.5,driver_late
T005418,1.8,
T005419,3.3,vehicle_issue
T005420,3.4,unknown
T005421,0.2,
T005422,15.9,vehicle_issue
T005423,10.7,vehicle_issue
T005424,2.1,unknown
T005425,5.2,route_change
T005426,17.8,traffic
T005427,6.6,traffic
T005428,29.9,traffic
T005429,6.1,traffic
T005430,11.0,traffic
T005431,15.5,driver_late
T005432,0.2,
T005433,1.7,
T005434,2.2,traffic
T005435,6.1,traffic
T005436,8.9,traffic
T005437,7.2,traffic
T005438,28.6,traffic
T005439,1.9,
T005440,5.2,traffic
T005441,1.4,
T005442,5.6,driver_late
T005443,5.7,driver_late
T005444,4.6,vehicle_issue
T005445,1.6,
T005446,3.0,unknown
T005447,2.1,driver_late
T005448,9.1,traffic
T005449,0.9,
T005450,1.3,
T005451,0.2,
T005452,25.6,traffic
T005453,18.8,driver_late
T005454,14.3,vehicle_issue
T005455,1.8,
T005456,2.4,route_change
T005457,3.8,unknown
T005458,15.2,driver_late
T005459,7.6,vehicle_issue
T005460,1.3,
T005461,2.8,route_change
T005462,4.1,traffic
T005463,3.9,driver_late
T005464,14.4,vehicle_issue
T005465,4.8,traffic
T005466,2.2,traffic
T005467,0.7,
T005468,2.3,driver_late
T005469,1.8,
T005470,2.8,driver_late
T005471,7.1,driver_late
T005472,5.5,vehicle_issue
T005473,0.6,
T005474,16.6,vehicle_issue
T005475,8.7,vehicle_issue
T005476,1.4,
T005477,21.1,driver_late
T005478,5.8,driver_late
T005479,9.5,vehicle_issue
T005480,11.9,driver_late
T005481,3.1,unknown
T005482,1.2,
T005483,5.6,traffic
T005484,24.4,traffic
T005485,10.0,driver_late
T005486,0.5,
T005487,16.4,traffic
T005488,7.2,route_change
T005489,10.9,driver_late
T005490,1.3,
T005491,0.2,
T005492,0.9,
T005493,0.1,
T005494,1.1,
T005495,1.7,
T005496,2.7,driver_late
T005497,8.8,traffic
T005498,10.9,vehicle_issue
T005499,3.0,traffic
T005500,14.5,traffic
T005501,8.4,traffic
T005502,22.4,driver_late
T005503,1.9,
T005504,3.3,traffic
T005505,0.4,
T005506,0.1,
T005507,1.4,
T005508,5.5,driver_late
T005509,35.3,traffic
T005510,3.5,vehicle_issue
T005511,10.0,traffic
T005512,4.2,traffic
T005513,2.6,traffic
T005514,0.4,
T005515,0.8,
T005516,10.6,traffic
T005517,15.3,traffic
T005518,3.5,vehicle_issue
T005519,2.6,driver_late
T005520,1.6,
T005521,19.5,route_change
T005522,4.6,traffic
T005523,1.6,
T005524,6.5,vehicle_issue
T005525,1.8,
T005526,3.2,vehicle_issue
T005527,2.8,traffic
T005528,2.9,traffic
T005529,54.2,driver_late
T005530,5.5,traffic
T005531,21.1,driver_late
T005532,3.2,vehicle_issue
T005533,2.5,traffic
T005534,5.0,driver_late
T005535,1.5,
T005536,17.7,driver_late
T005537,4.9,driver_late
T005538,2.4,traffic
T005539,1.8,
T005540,12.2,vehicle_issue
T005541,4.4,unknown
T005542,5.4,traffic
T005543,7.9,unknown
T005544,3.2,driver_late
T005545,3.0,driver_late
T005546,9.9,traffic
T005547,4.9,vehicle_issue
T005548,11.6,vehicle_issue
T005549,11.2,traffic
T005550,5.7,vehicle_issue
T005551,0.0,
T005552,13.6,route_change
T005553,6.7,driver_late
T005554,6.9,unknown
T005555,3.0,traffic
T005556,0.6,
T005557,3.8,traffic
T005558,6.6,driver_late
T005559,2.0,
T005560,2.7,traffic
T005561,7.2,traffic
T005562,14.0,traffic
T005563,3.8,traffic
T005564,0.3,
T005565,19.6,driver_late
T005566,0.4,
T005567,15.5,driver_late
T005568,10.0,traffic
T005569,5.1,traffic
T005570,5.7,driver_late
T005571,0.0,
T005572,1.4,
T005573,0.9,
T005574,10.1,traffic
T005575,3.5,traffic
T005576,7.7,driver_late
T005577,0.1,
T005578,9.9,driver_late
T005579,12.9,traffic
T005580,30.0,traffic
T005581,13.4,route_change
T005582,8.3,driver_late
T005583,14.1,route_change
T005584,4.7,traffic
T005585,16.9,unknown
T005586,27.5,driver_late
T005587,13.9,traffic
T005588,2.9,unknown
T005589,9.6,driver_late
T005590,2.4,traffic
T005591,10.6,traffic
T005592,2.5,traffic
T005593,4.4,driver_late
T005594,1.4,
T005595,4.3,driver_late
T005596,6.6,traffic
T005597,8.6,driver_late
T005598,9.6,driver_late
T005599,8.1,driver_late
T005600,0.4,
T005601,9.1,driver_late
T005602,5.6,traffic
T005603,0.8,
T005604,6.2,traffic
T005605,3.1,driver_late
T005606,3.1,driver_late
T005607,31.8,traffic
T005608,23.1,traffic
T005609,1.7,
T005610,0.5,
T005611,15.4,vehicle_issue
T005612,1.9,
T005613,3.0,traffic
T005614,14.2,vehicle_issue
T005615,5.3,driver_late
T005616,31.3,driver_late
T005617,11.3,unknown
T005618,13.7,traffic
T005619,3.0,route_change
T005620,4.5,driver_late
T005621,0.9,
T005622,3.4,traffic
T005623,4.9,traffic
T005624,1.9,
T005625,3.2,vehicle_issue
T005626,1.0,
T005627,5.6,traffic
T005628,8.9,driver_late
T005629,16.2,driver_late
T005630,10.1,traffic
T005631,32.2,vehicle_issue
T005632,1.8,
T005633,1.1,
T005634,18.5,driver_late
T005635,6.7,traffic
T005636,0.7,
T005637,4.9,route_change
T005638,3.6,driver_late
T005639,2.0,
T005640,4.4,traffic
T005641,13.9,vehicle_issue
T005642,2.8,driver_late
T005643,0.2,
T005644,0.6,
T005645,3.0,driver_late
T005646,4.8,unknown
T005647,1.1,
T005648,2.3,traffic
T005649,18.7,driver_late
T005650,55.1,driver_late
T005651,8.5,vehicle_issue
T005652,0.5,
T005653,1.2,
T005654,21.4,driver_late
T005655,10.5,driver_late
T005656,2.7,driver_late
T005657,14.7,driver_late
T005658,15.0,unknown
T005659,2.4,driver_late
T005660,11.4,driver_late
T005661,5.9,vehicle_issue
T005662,10.6,traffic
T005663,2.0,
T005664,1.6,
T005665,11.0,traffic
T005666,12.4,driver_late
T005667,1.0,
T005668,6.8,traffic
T005669,6.9,vehicle_issue
T005670,3.9,route_change
T005671,10.8,driver_late
T005672,9.4,traffic
T005673,0.2,
T005674,2.6,traffic
T005675,9.5,driver_late
T005676,24.5,driver_late
T005677,3.8,traffic
T005678,10.3,traffic
T005679,1.9,
T005680,2.7,traffic
T005681,0.4,
T005682,2.4,traffic
T005683,12.5,traffic
T005684,15.5,unknown
T005685,4.1,vehicle_issue
T005686,14.3,driver_late
T005687,17.2,vehicle_issue
T005688,3.2,driver_late
T005689,9.4,unknown
T005690,2.8,route_change
T005691,4.8,traffic
T005692,1.0,
T005693,12.9,traffic
T005694,0.6,
T005695,4.1,driver_late
T005696,4.6,vehicle_issue
T005697,1.4,
T005698,1.5,
T005699,2.5,traffic
T005700,9.2,route_change
T005701,6.1,driver_late
T005702,8.6,traffic
T005703,15.3,driver_late
T005704,5.2,driver_late
T005705,2.2,driver_late
T005706,6.7,traffic
T005707,0.1,
T005708,0.8,
T005709,18.7,vehicle_issue
T005710,46.1,route_change
T005711,7.0,route_change
T005712,3.6,traffic
T005713,1.7,
T005714,0.8,
T005715,5.0,driver_late
T005716,11.9,vehicle_issue
T005717,3.5,vehicle_issue
T005718,14.2,traffic
T005719,7.7,route_change
T005720,0.3,
T005721,6.0,driver_late
T005722,5.0,traffic
T005723,4.9,vehicle_issue
T005724,2.2,traffic
T005725,3.3,traffic
T005726,7.3,driver_late
T005727,3.2,route_change
T005728,7.2,driver_late
T005729,1.1,
T005730,3.0,driver_late
T005731,7.2,driver_late
T005732,12.7,driver_late
T005733,1.9,
T005734,33.7,driver_late
T005735,5.1,traffic
T005736,0.0,
T005737,23.3,driver_late
T005738,5.6,driver_late
T005739,0.6,
T005740,1.8,
T005741,16.1,driver_late
T005742,2.2,driver_late
T005743,11.5,driver_late
T005744,3.1,driver_late
T005745,7.0,traffic
T005746,1.1,
T005747,2.3,traffic
T005748,1.8,
T005749,40.9,unknown
T005750,1.0,
T005751,3.5,route_change
T005752,3.3,driver_late
T005753,8.9,driver_late
T005754,2.1,driver_late
T005755,9.9,driver_late
T005756,8.9,driver_late
T005757,6.3,vehicle_issue
T005758,22.6,route_change
T005759,2.2,traffic
T005760,13.0,traffic
T005761,7.3,traffic
T005762,13.9,traffic
T005763,33.2,driver_late
T005764,0.9,
T005765,5.1,traffic
T005766,1.2,
T005767,5.0,vehicle_issue
T005768,11.0,traffic
T005769,0.3,
T005770,5.0,vehicle_issue
T005771,0.2,
T005772,12.0,vehicle_issue
T005773,0.5,
T005774,3.3,unknown
T005775,0.4,
T005776,0.6,
T005777,11.7,driver_late
T005778,11.6,traffic
T005779,5.3,traffic
T005780,10.9,driver_late
T005781,2.1,driver_late
T005782,1.9,
T005783,3.0,vehicle_issue
T005784,11.7,driver_late
T005785,7.6,vehicle_issue
T005786,4.3,vehicle_issue
T005787,9.7,traffic
T005788,3.4,traffic
T005789,9.6,driver_late
T005790,29.3,driver_late
T005791,6.7,traffic
T005792,3.1,vehicle_issue
T005793,19.6,unknown
T005794,6.8,driver_late
T005795,0.2,
T005796,1.7,
T005797,6.6,unknown
T005798,3.4,unknown
T005799,1.0,
T005800,18.0,unknown
T005801,0.9,
T005802,1.7,
T005803,8.1,unknown
T005804,22.0,driver_late
T005805,5.8,traffic
T005806,8.6,traffic
T005807,1.2,
T005808,9.7,traffic
T005809,2.0,
T005810,0.2,
T005811,3.2,driver_late
T005812,3.6,driver_late
T005813,13.2,traffic
T005814,3.6,traffic
T005815,5.6,traffic
T005816,11.2,traffic
T005817,19.3,traffic
T005818,0.8,
T005819,7.1,traffic
T005820,1.0,
T005821,30.1,driver_late
T005822,1.8,
T005823,9.5,traffic
T005824,19.2,driver_late
T005825,8.2,unknown
T005826,16.4,driver_late
T005827,32.8,traffic
T005828,5.6,driver_late
T005829,4.6,driver_late
T005830,0.9,
T005831,6.0,driver_late
T005832,2.8,driver_late
T005833,0.7,
T005834,2.9,driver_late
T005835,0.8,
T005836,2.2,traffic
T005837,7.2,traffic
T005838,6.6,unknown
T005839,6.2,unknown
T005840,2.0,
T005841,0.0,
T005842,0.2,
T005843,11.8,vehicle_issue
T005844,2.4,driver_late
T005845,7.7,traffic
T005846,1.7,
T005847,0.1,
T005848,3.2,driver_late
T005849,18.1,vehicle_issue
T005850,0.8,
T005851,3.2,driver_late
T005852,22.0,traffic
T005853,3.9,traffic
T005854,1.8,
T005855,5.4,driver_late
T005856,1.3,
T005857,1.1,
T005858,1.2,
T005859,3.1,unknown
T005860,1.2,
T005861,2.3,driver_late
T005862,4.2,traffic
T005863,39.7,driver_late
T005864,11.5,driver_late
T005865,5.1,traffic
T005866,2.6,traffic
T005867,3.0,driver_late
T005868,3.9,traffic
T005869,0.8,
T005870,1.3,
T005871,1.6,
T005872,0.5,
T005873,1.4,
T005874,2.1,vehicle_issue
T005875,1.7,
T005876,10.1,traffic
T005877,9.0,traffic
T005878,13.6,unknown
T005879,13.9,driver_late
T005880,25.1,driver_late
T005881,1.1,
T005882,0.2,
T005883,21.2,driver_late
T005884,1.2,
T005885,0.8,
T005886,3.1,traffic
T005887,5.3,driver_late
T005888,8.4,driver_late
T005889,5.6,vehicle_issue
T005890,2.3,driver_late
T005891,0.1,
T005892,0.2,
T005893,18.2,driver_late
T005894,0.6,
T005895,3.5,driver_late
T005896,14.4,traffic
T005897,9.5,vehicle_issue
T005898,4.0,route_change
T005899,3.4,driver_late
T005900,12.3,traffic
T005901,0.3,
T005902,2.5,driver_late
T005903,3.6,driver_late
T005904,2.5,traffic
T005905,0.4,
T005906,1.6,
T005907,2.3,vehicle_issue
T005908,3.4,traffic
T005909,8.8,vehicle_issue
T005910,0.2,
T005911,2.8,unknown
T005912,2.2,traffic
T005913,2.8,driver_late
T005914,6.8,driver_late
T005915,21.6,traffic
T005916,2.5,traffic
T005917,29.5,traffic
T005918,2.3,driver_late
T005919,0.7,
T005920,36.8,driver_late
T005921,5.8,traffic
T005922,16.8,vehicle_issue
T005923,10.7,traffic
T005924,22.0,traffic
T005925,5.8,driver_late
T005926,11.6,unknown
T005927,6.2,vehicle_issue
T005928,1.0,
T005929,1.9,
T005930,0.2,
T005931,11.9,driver_late
T005932,0.2,
T005933,0.0,
T005934,7.2,traffic
T005935,1.5,
T005936,2.6,traffic
T005937,13.0,driver_late
T005938,4.2,route_change
T005939,0.8,
T005940,0.2,
T005941,2.7,driver_late
T005942,3.3,traffic
T005943,2.6,traffic
T005944,0.1,
T005945,0.5,
T005946,5.8,route_change
T005947,6.9,driver_late
T005948,2.3,driver_late
T005949,0.8,
T005950,2.8,driver_late
T005951,3.3,vehicle_issue
T005952,3.7,traffic
T005953,5.1,traffic
T005954,12.5,driver_late
T005955,7.2,traffic
T005956,4.9,vehicle_issue
T005957,9.0,unknown
T005958,4.1,driver_late
T005959,4.4,route_change
T005960,4.3,traffic
T005961,1.8,
T005962,11.9,driver_late
T005963,2.7,driver_late
T005964,15.0,driver_late
T005965,7.2,driver_late
T005966,1.3,
T005967,3.2,driver_late
