trip_id,employee_id
T000249,E00700
T000249,E00184
T000249,E00412
T000249,E00371
T000250,E00442
T000250,E00045
T000250,E00404
T000250,E00772
T000251,E00441
T000251,E00525
T000251,E00428
T000252,E00473
T000252,E00242
T000252,E00304
T000252,E00691
T000252,E00241
T000252,E00733
T000252,E00392
T000252,E00377
T000252,E00451
T000252,E00600
T000252,E00439
T000252,E00323
T000252,E00075
T000252,E00352
T000252,E00538
T000252,E00766
T000252,E00117
T000252,E00236
T000253,E00256
T000253,E00489
T000253,E00063
T000254,E00393
T000254,E00454
T000254,E00149
T000254,E00531
T000254,E00671
T000254,E00496
T000254,E00141
T000254,E00081
T000254,E00755
T000254,E00782
T000254,E00376
T000254,E00108
T000254,E00278
T000254,E00039
T000254,E00395
T000254,E00598
T000254,E00455
T000254,E00667
T000255,E00193
T000255,E00567
T000255,E00452
T000255,E00720
T000255,E00570
T000255,E00047
T000255,E00132
T000255,E00106
T000255,E00602
T000255,E00004
T000255,E00012
T000256,E00403
T000256,E00629
T000256,E00528
T000256,E00475
T000256,E00785
T000256,E00322
T000256,E00363
T000256,E00281
T000257,E00198
T000257,E00715
T000257,E00324
T000257,E00495
T000257,E00109
T000257,E00043
T000257,E00408
T000257,E00327
T000258,E99713
T000258,E00535
T000258,E00703
T000258,E00127
T000258,E00727
T000259,E00552
T000259,E00554
T000259,E00055
T000259,E00073
T000259,E00320
T000259,E00643
T000259,E00139
T000259,E00317
T000260,E00130
T000260,E00784
T000260,E00553
T000260,E00060
T000260,E00586
T000260,E00262
T000260,E00195
T000260,E00146
T000261,E00163
T000261,E00028
T000261,E00192
T000261,E00641
T000261,E00608
T000261,E00147
T000261,E00729
T000261,E00036
T000262,E00402
T000262,E00257
T000262,E00562
T000262,E00100
T000263,E00305
T000263,E00640
T000263,E00617
T000263,E00794
T000264,E00002
T000264,E00013
T000264,E99310
T000264,E00501
T000265,E00494
T000265,E00263
T000265,E00110
T000265,E00770
T000266,E00103
T000266,E00189
T000266,E00326
T000266,E00145
T000267,E00169
T000267,E00231
T000267,E00339
T000267,E00606
T000268,E00757
T000268,E00414
T000268,E00505
T000268,E00005
T000269,E00479
T000269,E00101
T000269,E00645
T000270,E00799
T000270,E00158
T000270,E00387
T000270,E00516
T000270,E00015
T000270,E00165
T000270,E00692
T000270,E00275
T000270,E00138
T000270,E00746
T000270,E00294
T000270,E00118
T000270,E00030
T000270,E00701
T000270,E00019
T000270,E00224
T000270,E00684
T000270,E00543
T000271,E00646
T000271,E00054
T000272,E00386
T000272,E00174
T000272,E00719
T000272,E00343
T000272,E00576
T000272,E00724
T000272,E00467
T000272,E99093
T000273,E00053
T000273,E00776
T000273,E00648
T000273,E00151
T000273,E00502
T000273,E00592
T000273,E00620
T000273,E00170
T000274,E00200
T000274,E00180
T000274,E00566
T000274,E00708
T000274,E00391
T000274,E00434
T000274,E00274
T000274,E00793
T000275,E00590
T000275,E00306
T000275,E00227
T000275,E00624
T000275,E00462
T000275,E00268
T000275,E00121
T000276,E00540
T000276,E00144
T000276,E00050
T000276,E00427
T000277,E00575
T000277,E00705
T000277,E00120
T000277,E00470
T000278,E00681
T000278,E00293
T000278,E00057
T000278,E00682
T000279,E00384
T000279,E00078
T000279,E00609
T000279,E00225
T000280,E00202
T000280,E00792
T000280,E00753
T000280,E00061
T000281,E00204
T000281,E00042
T000281,E00334
T000281,E00344
T000282,E00416
T000282,E00595
T000282,E00072
T000282,E00390
T000283,E00401
T000283,E00634
T000283,E00490
T000284,E00642
T000284,E00355
T000284,E00373
T000284,E00104
T000284,E00574
T000284,E00226
T000284,E00521
T000284,E00115
T000284,E00095
T000284,E00560
T000284,E00614
T000284,E00346
T000284,E00653
T000284,E00791
T000284,E00365
T000284,E00488
T000284,E00228
T000284,E00654
T000285,E00379
T000285,E99161
T000285,E00696
T000286,E00123
T000286,E00251
T000286,E00372
T000286,E00628
T000286,E00610
T000286,E00255
T000286,E00062
T000286,E00559
T000286,E00349
T000286,E00568
T000286,E00167
T000286,E00156
T000286,E00591
T000286,E99968
T000286,E00084
T000286,E00351
T000287,E00418
T000287,E00580
T000287,E00420
T000287,E00735
T000287,E00239
T000287,E00649
T000287,E00201
T000287,E00316
T000288,E00221
T000288,E00135
T000288,E00219
T000288,E00092
T000288,E00026
T000288,E00679
T000289,E00548
T000289,E00035
T000289,E00417
T000289,E00314
T000289,E00270
T000289,E00046
T000289,E00041
T000289,E00411
T000290,E00289
T000290,E00233
T000290,E00360
T000290,E00350
T000290,E00650
T000290,E00254
T000290,E00523
T000290,E00775
T000291,E00083
T000291,E00307
T000291,E00085
T000291,E00021
T000291,E00321
T000292,E00107
T000292,E00612
T000292,E00366
T000292,E00474
T000293,E00558
T000293,E00071
T000293,E00424
T000293,E00748
T000294,E00288
T000294,E00394
T000294,E00113
T000294,E00091
T000295,E00356
T000295,E00458
T000295,E00367
T000295,E00514
T000296,E00210
T000296,E99906
T000296,E00029
T000296,E00296
T000297,E00312
T000297,E00179
T000298,E00763
T000298,E00332
T000298,E00712
T000298,E00663
T000298,E00504
T000298,E00790
T000298,E00088
T000298,E00563
T000298,E00601
T000298,E00765
T000298,E00461
T000298,E00734
T000298,E00148
T000298,E00040
T000298,E00711
T000298,E00099
T000298,E00522
T000298,E00310
T000299,E00550
T000299,E00374
T000300,E00341
T000300,E99665
T000300,E00656
T000300,E00383
T000300,E00157
T000300,E00194
T000300,E00588
T000300,E00740
T000301,E00116
T000301,E00207
T000301,E00518
T000301,E00657
T000301,E00246
T000301,E00749
T000301,E00437
T000301,E00780
T000302,E00786
T000302,E00232
T000303,E00284
T000303,E00578
T000303,E00318
T000303,E00025
T000304,E00209
T000304,E00639
T000304,E00280
T000304,E00632
T000305,E00397
T000305,E00686
T000305,E00244
T000305,E00690
T000306,E99269
T000306,E00331
T000306,E00114
T000307,E00773
T000307,E00556
T000307,E00253
T000307,E00497
T000307,E00605
T000307,E00459
T000307,E00199
T000307,E00038
T000307,E00406
T000307,E00398
T000307,E00077
T000307,E00178
T000307,E00009
T000307,E00779
T000307,E00191
T000307,E00630
T000307,E00003
T000307,E00561
T000308,E00258
T000308,E99951
T000308,E00647
T000308,E00795
T000308,E00762
T000308,E00688
T000308,E00161
T000308,E00710
T000308,E00230
T000308,E00018
T000308,E00783
T000308,E00086
T000308,E00800
T000308,E00297
T000308,E00565
T000308,E00142
T000308,E00409
T000308,E00325
T000309,E00051
T000309,E00129
T000309,E00549
T000309,E00125
T000309,E00291
T000309,E00460
T000309,E00337
T000309,E00572
T000309,E00273
T000309,E00329
T000309,E00752
T000310,E00272
T000310,E00524
T000310,E00033
T000310,E00767
T000310,E00756
T000310,E00096
T000310,E00680
T000310,E00482
T000310,E00536
T000310,E00789
T000310,E00368
T000310,E00798
T000310,E00218
T000310,E00631
T000310,E00607
T000310,E00087
T000310,E00448
T000310,E00022
T000311,E00579
T000311,E00754
T000311,E00265
T000311,E00759
T000311,E00577
T000311,E00716
T000311,E00080
T000311,E00456
T000311,E00672
T000311,E00689
T000311,E00731
T000311,E00082
T000311,E00702
T000311,E00655
T000311,E00596
T000311,E00515
T000311,E00335
T000311,E00052
T000312,E00037
T000312,E00693
T000312,E00159
T000312,E00186
T000312,E00723
T000313,E00154
T000313,E00581
T000313,E00137
T000313,E00532
T000313,E00444
T000313,E00699
T000313,E00551
T000313,E00465
T000314,E00678
T000314,E00466
T000314,E99653
T000314,E00661
T000314,E00738
T000314,E00259
T000314,E00557
T000314,E00140
T000315,E00469
T000315,E00706
T000315,E00173
T000315,E00124
T000315,E00011
T000315,E00675
T000315,E00134
T000315,E00240
T000316,E00769
T000316,E00364
T000316,E00282
T000316,E00382
T000316,E00619
T000316,E00751
T000316,E00758
T000316,E00564
T000317,E00126
T000317,E00438
T000317,E00260
T000317,E00616
T000317,E00717
T000317,E00185
T000317,E00338
T000318,E00131
T000318,E00234
T000318,E00340
T000318,E00704
T000318,E00032
T000318,E00463
T000318,E00744
T000318,E00362
T000319,E00014
T000319,E00143
T000319,E00298
T000319,E00520
T000319,E00020
T000319,E00247
T000319,E00269
T000319,E00190
T000320,E00056
T000320,E00493
T000320,E00407
T000320,E00432
T000320,E00665
T000320,E00299
T000320,E00203
T000320,E00503
T000321,E00673
T000321,E00160
T000321,E00546
T000321,E00348
T000321,E00468
T000321,E00313
T000321,E00359
T000321,E00797
T000322,E00111
T000322,E00222
T000322,E00089
T000322,E00419
T000322,E00213
T000322,E00613
T000322,E00750
T000322,E00301
T000323,E00644
T000323,E00541
T000324,E00283
T000324,E00007
T000324,E00453
T000324,E00583
T000325,E00480
T000325,E00415
T000325,E00105
T000325,E00330
T000326,E00172
T000326,E00421
T000326,E00677
T000326,E00477
T000327,E00369
T000327,E00742
T000327,E00286
T000327,E00485
T000328,E00471
T000328,E00010
T000328,E00687
T000328,E00777
T000329,E00319
T000329,E00573
T000329,E00093
T000329,E00266
T000330,E00155
T000330,E00778
T000330,E00059
T000330,E00357
T000331,E00615
T000331,E00070
T000331,E00507
T000331,E00486
T000332,E00472
T000332,E00506
T000332,E00423
T000332,E00177
T000333,E00271
T000333,E00517
T000333,E00128
T000333,E00211
T000334,E00539
T000334,E00670
T000334,E00152
T000334,E00709
T000334,E00181
T000334,E00603
T000334,E00076
T000334,E00422
T000334,E00166
T000334,E00669
T000334,E00279
T000334,E00651
T000334,E00112
T000334,E00217
T000334,E00150
T000334,E00295
T000334,E00787
T000334,E00276
T000335,E00707
T000335,E00626
T000335,E00429
T000335,E00309
T000335,E00292
T000335,E00435
T000335,E00674
T000335,E00683
T000335,E00725
T000335,E00431
T000335,E00582
T000335,E00484
T000335,E00187
T000335,E00389
T000335,E00308
T000335,E00627
T000335,E00237
T000335,E00512
T000336,E00440
T000336,E00446
T000336,E99999
T000336,E00728
T000336,E00508
T000336,E00726
T000336,E00544
T000336,E00555
T000336,E00519
T000337,E00433
T000337,E00243
T000337,E00764
T000337,E00637
T000337,E00652
T000337,E99945
T000337,E00175
T000337,E00736
T000338,E00545
T000338,E00481
T000338,E00229
T000338,E00511
T000338,E00285
T000338,E00695
T000338,E00300
T000338,E00464
T000339,E00788
T000339,E00513
T000339,E00065
T000339,E00487
T000339,E00447
T000339,E00249
T000339,E00430
T000339,E00345
T000340,E00604
T000340,E00049
T000340,E00370
T000340,E00483
T000340,E00220
T000340,E00478
T000340,E00666
T000340,E00584
T000341,E00027
T000341,E00664
T000341,E00136
T000341,E00721
T000341,E00197
T000341,E00713
T000341,E00449
T000341,E00223
T000342,E00133
T000342,E00277
T000342,E00171
T000342,E00196
T000342,E00048
T000343,E00205
T000343,E00303
T000343,E00182
T000343,E00208
T000344,E00214
T000344,E99683
T000344,E00381
T000344,E00743
T000345,E00745
T000345,E00102
T000345,E00739
T000345,E00336
T000346,E00450
T000346,E00311
T000346,E00428
T000346,E00404
T000347,E00371
T000347,E00426
T000347,E00023
T000347,E00587
T000348,E00781
T000348,E00662
T000348,E00589
T000348,E00442
T000349,E00525
T000349,E00436
T000349,E00441
T000349,E00184
T000350,E00547
T000350,E00445
T000350,E00385
T000350,E00533
T000351,E00509
T000351,E00698
T000351,E00380
T000351,E00212
T000352,E00569
T000352,E00772
T000352,E00412
T000352,E00400
T000353,E00001
T000353,E00700
T000353,E00354
T000353,E00358
T000354,E00498
T000354,E00045
T000355,E00733
T000355,E00352
T000355,E00304
T000355,E00766
T000355,E00529
T000355,E00117
T000355,E00323
T000355,E00538
T000355,E00241
T000355,E00236
T000355,E00600
T000355,E00691
T000355,E00377
T000355,E00122
T000355,E00439
T000355,E00489
T000355,E00451
T000355,E00075
T000356,E00063
T000356,E00473
T000356,E00256
T000356,E00242
T000357,E00376
T000357,E00531
T000357,E00454
T000357,E00455
T000357,E00141
T000357,E00012
T000357,E00567
T000357,E00393
T000357,E00496
T000357,E00081
T000357,E00694
T000357,E00720
T000357,E00667
T000357,E00278
T000357,E00598
T000357,E00395
T000357,E00671
T000357,E00452
T000358,E00149
T000358,E00570
T000358,E00039
T000358,E00585
T000358,E00108
T000358,E00132
T000358,E00047
T000358,E00193
T000358,E00755
T000358,E00782
T000358,E00004
T000359,E00475
T000359,E00403
T000359,E00528
T000359,E00737
T000359,E00322
T000359,E99661
T000359,E00621
T000359,E00408
T000360,E00127
T000360,E00727
T000360,E00363
T000360,E00324
T000360,E00281
T000360,E00771
T000360,E00327
T000360,E00785
T000361,E00264
T000361,E00703
T000361,E99460
T000361,E00629
T000361,E00109
T000361,E00495
T000362,E00028
T000362,E00195
T000362,E00060
T000362,E00163
T000362,E00130
T000362,E00100
T000362,E00262
T000362,E00188
T000363,E00643
T000363,E00036
T000363,E00608
T000363,E00146
T000363,E00192
T000363,E00139
T000363,E00074
T000363,E00552
T000364,E00055
T000364,E00147
T000364,E00257
T000364,E00073
T000364,E00729
T000364,E00586
T000364,E00562
T000364,E00402
T000365,E00553
T000365,E00317
T000365,E00784
T000365,E00320
T000365,E00554
T000366,E00013
T000366,E99908
T000366,E00189
T000366,E00005
T000367,E00640
T000367,E00098
T000367,E00794
T000367,E00645
T000368,E00145
T000368,E00606
T000368,E00231
T000368,E00103
T000369,E00501
T000369,E00526
T000369,E00479
T000369,E00414
T000370,E00119
T000370,E00168
T000370,E00494
T000370,E00002
T000371,E00770
T000371,E00505
T000371,E00305
T000371,E00635
T000372,E00101
T000372,E00757
T000372,E00339
T000372,E00617
T000373,E00326
T000374,E00692
T000374,E00015
T000374,E00206
T000374,E00030
T000374,E00646
T000374,E00165
T000374,E00054
T000374,E00684
T000374,E00294
T000374,E00799
T000374,E00118
T000374,E00017
T000374,E00746
T000374,E00019
T000374,E00543
T000374,E00224
T000374,E00599
T000374,E00701
T000375,E00275
T000375,E99388
T000375,E00158
T000375,E00387
T000375,E00138
T000375,E00006
T000376,E00151
T000376,E00306
T000376,E00170
T000376,E00274
T000376,E00343
T000376,E00164
T000376,E00290
T000376,E00719
T000377,E00200
T000377,E00391
T000377,E00434
T000377,E00592
T000377,E00180
T000377,E00776
T000377,E00566
T000377,E00386
T000378,E00053
T000378,E00708
T000378,E00227
T000378,E00590
T000378,E00268
T000378,E00793
T000378,E00576
T000378,E00658
T000379,E00724
T000379,E00624
T000379,E00174
T000379,E00502
T000380,E00204
T000380,E00042
T000380,E00072
T000380,E00401
T000381,E00061
T000381,E00384
T000381,E00416
T000381,E00634
T000382,E00575
T000382,E00490
T000382,E00293
T000382,E00681
T000383,E00144
T000383,E00353
T000383,E00470
T000383,E00792
T000384,E00202
T000384,E00427
T000384,E00609
T000384,E00057
T000385,E00595
T000385,E00682
T000385,E00344
T000385,E00078
T000386,E00334
T000386,E00050
T000386,E00476
T000386,E00390
T000387,E00120
T000387,E00540
T000387,E00753
T000388,E99220
T000388,E00104
T000388,E00614
T000388,E00095
T000388,E00115
T000388,E00226
T000388,E00560
T000388,E00365
T000388,E00642
T000388,E00488
T000388,E00069
T000388,E00696
T000388,E00791
T000388,E00521
T000388,E00355
T000388,E00346
T000388,E00653
T000388,E00228
T000389,E00379
T000390,E00559
T000390,E00167
T000390,E00372
T000390,E00349
T000390,E00796
T000390,E00156
T000390,E00062
T000390,E00610
T000390,E00351
T000390,E00084
T000390,E00628
T000390,E00591
T000390,E00568
T000391,E00092
T000391,E00219
T000391,E00420
T000391,E00221
T000391,E00201
T000391,E00026
T000391,E00679
T000391,E00008
T000392,E00649
T000392,E00735
T000392,E00239
T000392,E00135
T000392,E00580
T000392,E00594
T000392,E00418
T000392,E00316
T000393,E00289
T000393,E00775
T000393,E00307
T000393,E00233
T000393,E00350
T000393,E00035
T000393,E00523
T000393,E00254
T000394,E00650
T000394,E00548
T000394,E00342
T000394,E00270
T000394,E00046
T000394,E00314
T000394,E00083
T000394,E00321
T000395,E00360
T000395,E00041
T000395,E00417
T000395,E00411
T000395,E00021
T000396,E99897
T000396,E00474
T000396,E00356
T000396,E00612
T000397,E00210
T000397,E00394
T000397,E00424
T000397,E00288
T000398,E00113
T000398,E00748
T000398,E00029
T000398,E00375
T000399,E00367
T000399,E00107
T000399,E00558
T000399,E00312
T000400,E99697
T000400,E00071
T000400,E00296
T000401,E00550
T000401,E99179
T000401,E00099
T000401,E00040
T000401,E00734
T000401,E00563
T000401,E00461
T000401,E00663
T000401,E00790
T000401,E00248
T000401,E00088
T000401,E00374
T000401,E00504
T000401,E00522
T000401,E00310
T000401,E00763
T000401,E00601
T000401,E00148
T000402,E00711
T000402,E00090
T000402,E00765
T000402,E00332
T000403,E00656
T000403,E00238
T000403,E00588
T000403,E00786
T000403,E00749
T000403,E00194
T000403,E00232
T000403,E00341
T000404,E00383
T000404,E00437
T000404,E00740
T000404,E00657
T000404,E00207
T000404,E00246
T000404,E00116
T000404,E00780
T000405,E00157
T000406,E00639
T000406,E00209
T000406,E00760
T000406,E00318
T000407,E00397
T000407,E00280
T000407,E00686
T000407,E00284
T000408,E00114
T000408,E00244
T000408,E00025
T000408,E00690
T000409,E00578
T000409,E00632
T000410,E00795
T000410,E00630
T000410,E00142
T000410,E00459
T000410,E00779
T000410,E00252
T000410,E00291
T000410,E00267
T000410,E00497
T000410,E00051
T000410,E00329
T000410,E00125
T000410,E00161
T000410,E00660
T000410,E00297
T000410,E00572
T000410,E00556
T000410,E00800
T000411,E00199
T000411,E00178
T000411,E00460
T000411,E00258
T000411,E00762
T000411,E00605
T000411,E00688
T000411,E00003
T000411,E00337
T000411,E00230
T000411,E00038
T000411,E00710
T000411,E00018
T000411,E00086
T000411,E00752
T000411,E00773
T000411,E00409
T000411,E00398
T000412,E00549
T000412,E00253
T000412,E00325
T000412,E00009
T000412,E00333
T000412,E00016
T000412,E00406
T000412,E00565
T000412,E00561
T000412,E00129
T000412,E00273
T000413,E00482
T000413,E00607
T000413,E00037
T000413,E99985
T000413,E00631
T000413,E99223
T000413,E00798
T000413,E00218
T000413,E00759
T000413,E00542
T000413,E00754
T000413,E00767
T000413,E00186
T000413,E00335
T000413,E99506
T000413,E00756
T000413,E00368
T000413,E00082
T000414,E00789
T000414,E00033
T000414,E00716
T000414,E00153
T000414,E00723
T000414,E00732
T000414,E00577
T000414,E00579
T000414,E00456
T000414,E00693
T000414,E00080
T000414,E00676
T000414,E00680
T000414,E00448
T000414,E00731
T000414,E00388
T000414,E00096
T000414,E00524
T000415,E00515
T000415,E00689
T000415,E00265
T000415,E00159
T000415,E00087
T000415,E00597
T000415,E00672
T000415,E00702
T000415,E00022
T000415,E00315
T000416,E00173
T000416,E00500
T000416,E00675
T000416,E00140
T000416,E00758
T000416,E00769
T000416,E00444
T000416,E00465
T000417,E00176
T000417,E00137
T000417,E00126
T000417,E00443
T000417,E00557
T000417,E00282
T000417,E00240
T000417,E00124
T000418,E00730
T000418,E00438
T000418,E00510
T000418,E00466
T000418,E00259
T000418,E00011
T000418,E00134
T000418,E00382
T000419,E00751
T000419,E00678
T000419,E00364
T000419,E00706
T000419,E00260
T000419,E00738
T000419,E00469
T000419,E00619
T000420,E00616
T000420,E00154
T000420,E00551
T000420,E00564
T000420,E00699
T000420,E00661
T000420,E00024
T000420,E00581
T000421,E00717
T000421,E00338
T000422,E00143
T000422,E00741
T000422,E00359
T000422,E00673
T000422,E00797
T000422,E00222
T000422,E00432
T000422,E00313
T000423,E00247
T000423,E00541
T000423,E00463
T000423,E00704
T000423,E00089
T000423,E00419
T000423,E00203
T000423,E00213
T000424,E00493
T000424,E00111
T000424,E00020
T000424,E00097
T000424,E00407
T000424,E00644
T000424,E00298
T000424,E00056
T000425,E00032
T000425,E00750
T000425,E00468
T000425,E00744
T000425,E00546
T000425,E00362
T000425,E00503
T000425,E00131
T000426,E99100
T000426,E00234
T000426,E00014
T000426,E00269
T000426,E00301
T000426,E00340
T000426,E00613
T000427,E00485
T000427,E00718
T000427,E00128
T000427,E00593
T000428,E00215
T000428,E00357
T000428,E00286
T000428,E00742
T000429,E00477
T000429,E00480
T000429,E00677
T000429,E00453
